 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
-0.46936E+00   0.39240E-02  -0.30852E-02
-0.46729E+00   0.42623E-02  -0.29506E-02
-0.46515E+00   0.46294E-02  -0.28104E-02
-0.46291E+00   0.50285E-02  -0.26721E-02
-0.46059E+00   0.54624E-02  -0.25319E-02
-0.45818E+00   0.59319E-02  -0.23887E-02
-0.45568E+00   0.64382E-02  -0.22463E-02
-0.45308E+00   0.69858E-02  -0.21078E-02
-0.45039E+00   0.75763E-02  -0.19730E-02
-0.44758E+00   0.82122E-02  -0.18429E-02
-0.44468E+00   0.88940E-02  -0.17212E-02
-0.44165E+00   0.96240E-02  -0.16101E-02
-0.43852E+00   0.10409E-01  -0.15101E-02
-0.43526E+00   0.11247E-01  -0.14204E-02
-0.43188E+00   0.12140E-01  -0.13431E-02
-0.42837E+00   0.13088E-01  -0.12815E-02
-0.42472E+00   0.14096E-01  -0.12337E-02
-0.42093E+00   0.15164E-01  -0.11996E-02
-0.41700E+00   0.16291E-01  -0.11853E-02
-0.41291E+00   0.17478E-01  -0.11930E-02
-0.40866E+00   0.18727E-01  -0.12334E-02
-0.40425E+00   0.20034E-01  -0.13087E-02
-0.39966E+00   0.21399E-01  -0.14228E-02
-0.39489E+00   0.22832E-01  -0.15648E-02
-0.38994E+00   0.24327E-01  -0.17383E-02
-0.38478E+00   0.25889E-01  -0.19478E-02
-0.37943E+00   0.27508E-01  -0.21960E-02
-0.37386E+00   0.29184E-01  -0.24893E-02
-0.36806E+00   0.30912E-01  -0.28274E-02
-0.36202E+00   0.32680E-01  -0.32195E-02
-0.35574E+00   0.34483E-01  -0.36667E-02
-0.34919E+00   0.36303E-01  -0.41713E-02
-0.34237E+00   0.38137E-01  -0.47279E-02
-0.33525E+00   0.39979E-01  -0.53372E-02
-0.32784E+00   0.41825E-01  -0.59865E-02
-0.32011E+00   0.43667E-01  -0.66678E-02
-0.31206E+00   0.45499E-01  -0.73722E-02
-0.30366E+00   0.47327E-01  -0.80968E-02
-0.29491E+00   0.49150E-01  -0.88386E-02
-0.28580E+00   0.50966E-01  -0.95988E-02
-0.27629E+00   0.52763E-01  -0.10377E-01
-0.26639E+00   0.54528E-01  -0.11169E-01
-0.25608E+00   0.56251E-01  -0.11975E-01
-0.24532E+00   0.57916E-01  -0.12789E-01
-0.23412E+00   0.59520E-01  -0.13600E-01
-0.22244E+00   0.61053E-01  -0.14385E-01
-0.21028E+00   0.62504E-01  -0.15127E-01
-0.19760E+00   0.63858E-01  -0.15813E-01
-0.18440E+00   0.65091E-01  -0.16434E-01
-0.17065E+00   0.66206E-01  -0.17004E-01
-0.15633E+00   0.67198E-01  -0.17534E-01
-0.14144E+00   0.68087E-01  -0.18037E-01
-0.12593E+00   0.68865E-01  -0.18509E-01
-0.10980E+00   0.69491E-01  -0.18940E-01
-0.93010E-01   0.69884E-01  -0.19321E-01
-0.75544E-01   0.70000E-01  -0.19654E-01
-0.57377E-01   0.70000E-01  -0.19934E-01
-0.38483E-01   0.70000E-01  -0.20131E-01
-0.18832E-01   0.70000E-01  -0.20212E-01
 0.16050E-02   0.70000E-01  -0.20195E-01
-0.49808E+00   0.00000E+00  -0.32011E-02
-0.49713E+00   0.10686E-03  -0.31700E-02
-0.49614E+00   0.21784E-03  -0.31370E-02
-0.49511E+00   0.33290E-03  -0.31013E-02
-0.49404E+00   0.45201E-03  -0.30620E-02
-0.49292E+00   0.57586E-03  -0.30181E-02
-0.49176E+00   0.70732E-03  -0.29695E-02
-0.49055E+00   0.84993E-03  -0.29165E-02
-0.48930E+00   0.10054E-02  -0.28598E-02
-0.48800E+00   0.11704E-02  -0.28016E-02
-0.48665E+00   0.13417E-02  -0.27442E-02
-0.48524E+00   0.15204E-02  -0.26881E-02
-0.48377E+00   0.17106E-02  -0.26323E-02
-0.48225E+00   0.19141E-02  -0.25741E-02
-0.48067E+00   0.21301E-02  -0.25079E-02
-0.47902E+00   0.23594E-02  -0.24319E-02
-0.47731E+00   0.26055E-02  -0.23493E-02
-0.47554E+00   0.28699E-02  -0.22576E-02
-0.47369E+00   0.31518E-02  -0.21465E-02
-0.47177E+00   0.34543E-02  -0.20198E-02
-0.46978E+00   0.37835E-02  -0.18897E-02
-0.46771E+00   0.41394E-02  -0.17540E-02
-0.46556E+00   0.45233E-02  -0.16116E-02
-0.46333E+00   0.49419E-02  -0.14709E-02
-0.46101E+00   0.53980E-02  -0.13298E-02
-0.45861E+00   0.58923E-02  -0.11856E-02
-0.45611E+00   0.64266E-02  -0.10424E-02
-0.45351E+00   0.70046E-02  -0.90334E-03
-0.45082E+00   0.76280E-02  -0.76893E-03
-0.44802E+00   0.82950E-02  -0.63905E-03
-0.44512E+00   0.90085E-02  -0.51757E-03
-0.44210E+00   0.97726E-02  -0.40775E-03
-0.43897E+00   0.10587E-01  -0.30864E-03
-0.43572E+00   0.11461E-01  -0.22161E-03
-0.43234E+00   0.12384E-01  -0.14536E-03
-0.42883E+00   0.13368E-01  -0.87231E-04
-0.42519E+00   0.14408E-01  -0.41876E-04
-0.42140E+00   0.15507E-01  -0.98571E-05
-0.41747E+00   0.16664E-01   0.33863E-05
-0.41339E+00   0.17880E-01  -0.49211E-05
-0.40914E+00   0.19156E-01  -0.42271E-04
-0.40473E+00   0.20488E-01  -0.11478E-03
-0.40015E+00   0.21878E-01  -0.22445E-03
-0.39538E+00   0.23329E-01  -0.35892E-03
-0.39042E+00   0.24846E-01  -0.52542E-03
-0.38527E+00   0.26426E-01  -0.72345E-03
-0.37991E+00   0.28062E-01  -0.95817E-03
-0.37434E+00   0.29754E-01  -0.12354E-02
-0.36854E+00   0.31497E-01  -0.15553E-02
-0.36250E+00   0.33279E-01  -0.19271E-02
-0.35621E+00   0.35100E-01  -0.23541E-02
-0.34965E+00   0.36940E-01  -0.28389E-02
-0.34283E+00   0.38793E-01  -0.33760E-02
-0.33571E+00   0.40651E-01  -0.39629E-02
-0.32829E+00   0.42515E-01  -0.45912E-02
-0.32056E+00   0.44382E-01  -0.52552E-02
-0.31249E+00   0.46240E-01  -0.59431E-02
-0.30409E+00   0.48085E-01  -0.66444E-02
-0.29533E+00   0.49912E-01  -0.73556E-02
-0.28620E+00   0.51727E-01  -0.80806E-02
-0.27668E+00   0.53524E-01  -0.88245E-02
-0.26677E+00   0.55289E-01  -0.95830E-02
-0.25643E+00   0.57010E-01  -0.10354E-01
-0.24566E+00   0.58671E-01  -0.11133E-01
-0.23444E+00   0.60268E-01  -0.11908E-01
-0.22275E+00   0.61788E-01  -0.12656E-01
-0.21057E+00   0.63218E-01  -0.13359E-01
-0.19787E+00   0.64543E-01  -0.14003E-01
-0.18465E+00   0.65739E-01  -0.14582E-01
-0.17088E+00   0.66798E-01  -0.15104E-01
-0.15654E+00   0.67725E-01  -0.15588E-01
-0.14162E+00   0.68526E-01  -0.16041E-01
-0.12609E+00   0.69190E-01  -0.16463E-01
-0.10993E+00   0.69702E-01  -0.16852E-01
-0.93120E-01   0.69989E-01  -0.17198E-01
-0.75633E-01   0.70000E-01  -0.17503E-01
-0.57445E-01   0.70000E-01  -0.17762E-01
-0.38529E-01   0.70000E-01  -0.17940E-01
-0.18856E-01   0.70000E-01  -0.18009E-01
 0.16050E-02   0.70000E-01  -0.17984E-01
-0.49879E+00   0.00000E+00  -0.19869E-02
-0.49783E+00   0.88159E-04  -0.19876E-02
-0.49683E+00   0.17721E-03  -0.19759E-02
-0.49580E+00   0.27291E-03  -0.19363E-02
-0.49472E+00   0.37989E-03  -0.18810E-02
-0.49361E+00   0.50359E-03  -0.18266E-02
-0.49245E+00   0.64124E-03  -0.17793E-02
-0.49124E+00   0.78225E-03  -0.17325E-02
-0.48998E+00   0.91473E-03  -0.16789E-02
-0.48867E+00   0.10438E-02  -0.16191E-02
-0.48731E+00   0.11843E-02  -0.15588E-02
-0.48590E+00   0.13476E-02  -0.15012E-02
-0.48443E+00   0.15357E-02  -0.14446E-02
-0.48291E+00   0.17487E-02  -0.13859E-02
-0.48133E+00   0.19818E-02  -0.13208E-02
-0.47968E+00   0.22285E-02  -0.12458E-02
-0.47797E+00   0.24841E-02  -0.11626E-02
-0.47619E+00   0.27468E-02  -0.10724E-02
-0.47434E+00   0.30253E-02  -0.96605E-03
-0.47242E+00   0.33291E-02  -0.84051E-03
-0.47043E+00   0.36626E-02  -0.70838E-03
-0.46836E+00   0.40281E-02  -0.57261E-03
-0.46621E+00   0.44265E-02  -0.42918E-03
-0.46397E+00   0.48627E-02  -0.28590E-03
-0.46166E+00   0.53394E-02  -0.14454E-03
-0.45925E+00   0.58575E-02  -0.55134E-06
-0.45676E+00   0.64214E-02   0.14250E-03
-0.45416E+00   0.70292E-02   0.28117E-03
-0.45147E+00   0.76802E-02   0.41475E-03
-0.44868E+00   0.83759E-02   0.54364E-03
-0.44577E+00   0.91198E-02   0.66431E-03
-0.44276E+00   0.99190E-02   0.77142E-03
-0.43963E+00   0.10766E-01   0.86771E-03
-0.43638E+00   0.11669E-01   0.95233E-03
-0.43301E+00   0.12627E-01   0.10250E-02
-0.42950E+00   0.13639E-01   0.10819E-02
-0.42586E+00   0.14706E-01   0.11256E-02
-0.42208E+00   0.15831E-01   0.11564E-02
-0.41815E+00   0.17016E-01   0.11693E-02
-0.41406E+00   0.18258E-01   0.11618E-02
-0.40982E+00   0.19557E-01   0.11300E-02
-0.40541E+00   0.20913E-01   0.10616E-02
-0.40082E+00   0.22322E-01   0.95975E-03
-0.39605E+00   0.23795E-01   0.83089E-03
-0.39109E+00   0.25328E-01   0.67617E-03
-0.38593E+00   0.26928E-01   0.48872E-03
-0.38057E+00   0.28583E-01   0.26719E-03
-0.37499E+00   0.30292E-01   0.72382E-05
-0.36918E+00   0.32050E-01  -0.29317E-03
-0.36314E+00   0.33849E-01  -0.64491E-03
-0.35684E+00   0.35685E-01  -0.10486E-02
-0.35028E+00   0.37542E-01  -0.15099E-02
-0.34344E+00   0.39413E-01  -0.20241E-02
-0.33631E+00   0.41291E-01  -0.25902E-02
-0.32889E+00   0.43175E-01  -0.31967E-02
-0.32114E+00   0.45057E-01  -0.38376E-02
-0.31307E+00   0.46937E-01  -0.45054E-02
-0.30466E+00   0.48805E-01  -0.51860E-02
-0.29588E+00   0.50647E-01  -0.58730E-02
-0.28673E+00   0.52464E-01  -0.65651E-02
-0.27720E+00   0.54255E-01  -0.72707E-02
-0.26726E+00   0.56016E-01  -0.79924E-02
-0.25691E+00   0.57733E-01  -0.87273E-02
-0.24612E+00   0.59386E-01  -0.94696E-02
-0.23487E+00   0.60970E-01  -0.10207E-01
-0.22316E+00   0.62474E-01  -0.10918E-01
-0.21095E+00   0.63879E-01  -0.11582E-01
-0.19823E+00   0.65172E-01  -0.12185E-01
-0.18498E+00   0.66324E-01  -0.12721E-01
-0.17118E+00   0.67328E-01  -0.13199E-01
-0.15681E+00   0.68177E-01  -0.13636E-01
-0.14186E+00   0.68879E-01  -0.14042E-01
-0.12630E+00   0.69439E-01  -0.14422E-01
-0.11011E+00   0.69839E-01  -0.14773E-01
-0.93272E-01   0.70000E-01  -0.15090E-01
-0.75756E-01   0.70000E-01  -0.15371E-01
-0.57540E-01   0.70000E-01  -0.15608E-01
-0.38593E-01   0.70000E-01  -0.15769E-01
-0.18888E-01   0.70000E-01  -0.15827E-01
 0.16050E-02   0.70000E-01  -0.15796E-01
-0.49953E+00   0.00000E+00  -0.77353E-03
-0.49858E+00   0.10250E-03  -0.77337E-03
-0.49758E+00   0.17117E-03  -0.77388E-03
-0.49654E+00   0.24437E-03  -0.75345E-03
-0.49546E+00   0.32349E-03  -0.70585E-03
-0.49434E+00   0.42878E-03  -0.64735E-03
-0.49318E+00   0.57569E-03  -0.59507E-03
-0.49197E+00   0.74450E-03  -0.54841E-03
-0.49071E+00   0.89393E-03  -0.49852E-03
-0.48940E+00   0.10029E-02  -0.43985E-03
-0.48803E+00   0.11029E-02  -0.37687E-03
-0.48662E+00   0.12389E-02  -0.31613E-03
-0.48515E+00   0.14225E-02  -0.25793E-03
-0.48362E+00   0.16474E-02  -0.19900E-03
-0.48204E+00   0.19005E-02  -0.13534E-03
-0.48039E+00   0.21628E-02  -0.62555E-04
-0.47868E+00   0.24243E-02   0.20143E-04
-0.47690E+00   0.26864E-02   0.11005E-03
-0.47504E+00   0.29624E-02   0.21200E-03
-0.47312E+00   0.32708E-02   0.33361E-03
-0.47112E+00   0.36123E-02   0.46648E-03
-0.46905E+00   0.39854E-02   0.60194E-03
-0.46690E+00   0.43988E-02   0.74409E-03
-0.46467E+00   0.48526E-02   0.88862E-03
-0.46235E+00   0.53432E-02   0.10299E-02
-0.45994E+00   0.58748E-02   0.11732E-02
-0.45745E+00   0.64538E-02   0.13164E-02
-0.45485E+00   0.70820E-02   0.14550E-02
-0.45216E+00   0.77584E-02   0.15870E-02
-0.44937E+00   0.84855E-02   0.17128E-02
-0.44647E+00   0.92653E-02   0.18293E-02
-0.44346E+00   0.10093E-01   0.19343E-02
-0.44033E+00   0.10972E-01   0.20270E-02
-0.43709E+00   0.11903E-01   0.21081E-02
-0.43371E+00   0.12891E-01   0.21775E-02
-0.43021E+00   0.13928E-01   0.22331E-02
-0.42657E+00   0.15020E-01   0.22750E-02
-0.42279E+00   0.16173E-01   0.23033E-02
-0.41886E+00   0.17382E-01   0.23170E-02
-0.41477E+00   0.18645E-01   0.23114E-02
-0.41053E+00   0.19970E-01   0.22827E-02
-0.40612E+00   0.21346E-01   0.22200E-02
-0.40153E+00   0.22778E-01   0.21248E-02
-0.39675E+00   0.24268E-01   0.20040E-02
-0.39179E+00   0.25822E-01   0.18572E-02
-0.38663E+00   0.27436E-01   0.16835E-02
-0.38126E+00   0.29107E-01   0.14769E-02
-0.37567E+00   0.30831E-01   0.12345E-02
-0.36986E+00   0.32608E-01   0.95108E-03
-0.36381E+00   0.34421E-01   0.62156E-03
-0.35750E+00   0.36273E-01   0.24163E-03
-0.35093E+00   0.38144E-01  -0.19395E-03
-0.34408E+00   0.40031E-01  -0.68481E-03
-0.33695E+00   0.41924E-01  -0.12260E-02
-0.32951E+00   0.43823E-01  -0.18079E-02
-0.32175E+00   0.45724E-01  -0.24271E-02
-0.31367E+00   0.47622E-01  -0.30724E-02
-0.30524E+00   0.49511E-01  -0.37304E-02
-0.29645E+00   0.51368E-01  -0.43949E-02
-0.28729E+00   0.53194E-01  -0.50581E-02
-0.27773E+00   0.54984E-01  -0.57288E-02
-0.26778E+00   0.56735E-01  -0.64101E-02
-0.25740E+00   0.58439E-01  -0.71048E-02
-0.24659E+00   0.60079E-01  -0.78084E-02
-0.23532E+00   0.61642E-01  -0.85059E-02
-0.22358E+00   0.63121E-01  -0.91773E-02
-0.21134E+00   0.64498E-01  -0.98012E-02
-0.19859E+00   0.65751E-01  -0.10363E-01
-0.18531E+00   0.66852E-01  -0.10856E-01
-0.17148E+00   0.67793E-01  -0.11291E-01
-0.15709E+00   0.68564E-01  -0.11684E-01
-0.14211E+00   0.69171E-01  -0.12047E-01
-0.12652E+00   0.69626E-01  -0.12389E-01
-0.11030E+00   0.69931E-01  -0.12708E-01
-0.93431E-01   0.70000E-01  -0.12998E-01
-0.75886E-01   0.70000E-01  -0.13256E-01
-0.57638E-01   0.70000E-01  -0.13473E-01
-0.38660E-01   0.70000E-01  -0.13618E-01
-0.18922E-01   0.70000E-01  -0.13666E-01
 0.16050E-02   0.70000E-01  -0.13629E-01
-0.50027E+00   0.00000E+00   0.43754E-03
-0.49931E+00   0.12226E-03   0.43751E-03
-0.49831E+00   0.19545E-03   0.43768E-03
-0.49727E+00   0.29073E-03   0.43952E-03
-0.49619E+00   0.38349E-03   0.46887E-03
-0.49507E+00   0.47907E-03   0.52200E-03
-0.49390E+00   0.59376E-03   0.58078E-03
-0.49269E+00   0.73554E-03   0.63351E-03
-0.49143E+00   0.89349E-03   0.68295E-03
-0.49012E+00   0.10514E-02   0.73514E-03
-0.48876E+00   0.12082E-02   0.79126E-03
-0.48734E+00   0.13762E-02   0.84827E-03
-0.48587E+00   0.15627E-02   0.90541E-03
-0.48434E+00   0.17620E-02   0.96687E-03
-0.48275E+00   0.19690E-02   0.10367E-02
-0.48109E+00   0.21869E-02   0.11146E-02
-0.47938E+00   0.24214E-02   0.11995E-02
-0.47759E+00   0.26784E-02   0.12898E-02
-0.47573E+00   0.29624E-02   0.13881E-02
-0.47381E+00   0.32749E-02   0.15044E-02
-0.47181E+00   0.36225E-02   0.16362E-02
-0.46974E+00   0.40122E-02   0.17701E-02
-0.46758E+00   0.44266E-02   0.19114E-02
-0.46534E+00   0.48670E-02   0.20601E-02
-0.46302E+00   0.53671E-02   0.22023E-02
-0.46062E+00   0.59166E-02   0.23433E-02
-0.45812E+00   0.65130E-02   0.24852E-02
-0.45553E+00   0.71659E-02   0.26218E-02
-0.45284E+00   0.78712E-02   0.27505E-02
-0.45005E+00   0.86308E-02   0.28713E-02
-0.44715E+00   0.94386E-02   0.29846E-02
-0.44415E+00   0.10297E-01   0.30857E-02
-0.44102E+00   0.11206E-01   0.31736E-02
-0.43778E+00   0.12167E-01   0.32499E-02
-0.43441E+00   0.13182E-01   0.33156E-02
-0.43091E+00   0.14247E-01   0.33675E-02
-0.42727E+00   0.15369E-01   0.34046E-02
-0.42349E+00   0.16544E-01   0.34313E-02
-0.41956E+00   0.17778E-01   0.34439E-02
-0.41547E+00   0.19064E-01   0.34394E-02
-0.41123E+00   0.20406E-01   0.34163E-02
-0.40681E+00   0.21802E-01   0.33604E-02
-0.40222E+00   0.23252E-01   0.32738E-02
-0.39744E+00   0.24760E-01   0.31588E-02
-0.39248E+00   0.26332E-01   0.30212E-02
-0.38731E+00   0.27964E-01   0.28589E-02
-0.38194E+00   0.29653E-01   0.26654E-02
-0.37635E+00   0.31392E-01   0.24407E-02
-0.37052E+00   0.33181E-01   0.21779E-02
-0.36446E+00   0.35010E-01   0.18693E-02
-0.35815E+00   0.36874E-01   0.15149E-02
-0.35157E+00   0.38760E-01   0.11039E-02
-0.34471E+00   0.40658E-01   0.63974E-03
-0.33756E+00   0.42564E-01   0.12435E-03
-0.33011E+00   0.44480E-01  -0.43479E-03
-0.32235E+00   0.46394E-01  -0.10288E-02
-0.31425E+00   0.48304E-01  -0.16477E-02
-0.30581E+00   0.50206E-01  -0.22788E-02
-0.29701E+00   0.52080E-01  -0.29223E-02
-0.28783E+00   0.53919E-01  -0.35589E-02
-0.27826E+00   0.55711E-01  -0.41968E-02
-0.26828E+00   0.57454E-01  -0.48403E-02
-0.25788E+00   0.59141E-01  -0.54929E-02
-0.24704E+00   0.60758E-01  -0.61532E-02
-0.23575E+00   0.62293E-01  -0.68080E-02
-0.22398E+00   0.63739E-01  -0.74376E-02
-0.21172E+00   0.65078E-01  -0.80197E-02
-0.19894E+00   0.66286E-01  -0.85398E-02
-0.18564E+00   0.67333E-01  -0.89915E-02
-0.17178E+00   0.68204E-01  -0.93835E-02
-0.15736E+00   0.68896E-01  -0.97361E-02
-0.14235E+00   0.69409E-01  -0.10061E-01
-0.12673E+00   0.69764E-01  -0.10368E-01
-0.11048E+00   0.69960E-01  -0.10658E-01
-0.93585E-01   0.70000E-01  -0.10924E-01
-0.76011E-01   0.70000E-01  -0.11159E-01
-0.57734E-01   0.70000E-01  -0.11357E-01
-0.38725E-01   0.70000E-01  -0.11487E-01
-0.18956E-01   0.70000E-01  -0.11525E-01
 0.16050E-02   0.70000E-01  -0.11484E-01
-0.50102E+00   0.00000E+00   0.16459E-02
-0.50006E+00   0.10336E-03   0.16459E-02
-0.49906E+00   0.20271E-03   0.16458E-02
-0.49802E+00   0.33372E-03   0.16456E-02
-0.49694E+00   0.45501E-03   0.16529E-02
-0.49582E+00   0.56868E-03   0.16908E-02
-0.49465E+00   0.67840E-03   0.17474E-02
-0.49343E+00   0.78963E-03   0.18071E-02
-0.49217E+00   0.91539E-03   0.18623E-02
-0.49085E+00   0.10743E-02   0.19139E-02
-0.48949E+00   0.12792E-02   0.19630E-02
-0.48808E+00   0.15014E-02   0.20132E-02
-0.48661E+00   0.17056E-02   0.20682E-02
-0.48507E+00   0.18861E-02   0.21312E-02
-0.48348E+00   0.20573E-02   0.22046E-02
-0.48181E+00   0.22399E-02   0.22868E-02
-0.48009E+00   0.24595E-02   0.23731E-02
-0.47830E+00   0.27192E-02   0.24627E-02
-0.47644E+00   0.30077E-02   0.25585E-02
-0.47451E+00   0.33200E-02   0.26694E-02
-0.47251E+00   0.36610E-02   0.27998E-02
-0.47043E+00   0.40508E-02   0.29347E-02
-0.46828E+00   0.44791E-02   0.30729E-02
-0.46604E+00   0.49252E-02   0.32213E-02
-0.46371E+00   0.54331E-02   0.33641E-02
-0.46131E+00   0.60091E-02   0.34999E-02
-0.45881E+00   0.66331E-02   0.36362E-02
-0.45622E+00   0.73101E-02   0.37687E-02
-0.45354E+00   0.80389E-02   0.38936E-02
-0.45075E+00   0.88164E-02   0.40123E-02
-0.44785E+00   0.96434E-02   0.41239E-02
-0.44485E+00   0.10522E-01   0.42240E-02
-0.44172E+00   0.11454E-01   0.43096E-02
-0.43848E+00   0.12441E-01   0.43820E-02
-0.43511E+00   0.13483E-01   0.44423E-02
-0.43162E+00   0.14583E-01   0.44871E-02
-0.42798E+00   0.15734E-01   0.45180E-02
-0.42420E+00   0.16939E-01   0.45382E-02
-0.42027E+00   0.18197E-01   0.45492E-02
-0.41619E+00   0.19506E-01   0.45440E-02
-0.41194E+00   0.20867E-01   0.45248E-02
-0.40752E+00   0.22280E-01   0.44767E-02
-0.40293E+00   0.23744E-01   0.44015E-02
-0.39814E+00   0.25265E-01   0.42956E-02
-0.39317E+00   0.26852E-01   0.41694E-02
-0.38800E+00   0.28497E-01   0.40200E-02
-0.38263E+00   0.30202E-01   0.38404E-02
-0.37703E+00   0.31959E-01   0.36308E-02
-0.37120E+00   0.33762E-01   0.33867E-02
-0.36513E+00   0.35607E-01   0.30995E-02
-0.35881E+00   0.37486E-01   0.27688E-02
-0.35222E+00   0.39381E-01   0.23865E-02
-0.34535E+00   0.41292E-01   0.19478E-02
-0.33819E+00   0.43211E-01   0.14588E-02
-0.33073E+00   0.45135E-01   0.92803E-03
-0.32295E+00   0.47061E-01   0.35997E-03
-0.31484E+00   0.48983E-01  -0.23305E-03
-0.30638E+00   0.50894E-01  -0.83511E-03
-0.29757E+00   0.52778E-01  -0.14534E-02
-0.28837E+00   0.54627E-01  -0.20628E-02
-0.27878E+00   0.56427E-01  -0.26714E-02
-0.26879E+00   0.58164E-01  -0.32773E-02
-0.25836E+00   0.59831E-01  -0.38872E-02
-0.24750E+00   0.61423E-01  -0.45038E-02
-0.23618E+00   0.62927E-01  -0.51156E-02
-0.22439E+00   0.64330E-01  -0.56997E-02
-0.21210E+00   0.65621E-01  -0.62384E-02
-0.19930E+00   0.66773E-01  -0.67154E-02
-0.18596E+00   0.67760E-01  -0.71261E-02
-0.17208E+00   0.68561E-01  -0.74786E-02
-0.15762E+00   0.69175E-01  -0.77940E-02
-0.14259E+00   0.69602E-01  -0.80837E-02
-0.12694E+00   0.69861E-01  -0.83597E-02
-0.11067E+00   0.69982E-01  -0.86232E-02
-0.93741E-01   0.70000E-01  -0.88662E-02
-0.76139E-01   0.70000E-01  -0.90804E-02
-0.57831E-01   0.70000E-01  -0.92595E-02
-0.38791E-01   0.70000E-01  -0.93749E-02
-0.18989E-01   0.70000E-01  -0.94043E-02
 0.16050E-02   0.70000E-01  -0.93598E-02
-0.50176E+00   0.00000E+00   0.28533E-02
-0.50080E+00   0.11371E-03   0.28533E-02
-0.49980E+00   0.20154E-03   0.28533E-02
-0.49876E+00   0.34634E-03   0.28533E-02
-0.49769E+00   0.50467E-03   0.28526E-02
-0.49656E+00   0.62195E-03   0.28711E-02
-0.49539E+00   0.71755E-03   0.29197E-02
-0.49417E+00   0.81311E-03   0.29817E-02
-0.49290E+00   0.93295E-03   0.30405E-02
-0.49159E+00   0.10894E-02   0.30939E-02
-0.49023E+00   0.12953E-02   0.31431E-02
-0.48881E+00   0.15317E-02   0.31920E-02
-0.48734E+00   0.17521E-02   0.32456E-02
-0.48580E+00   0.19314E-02   0.33079E-02
-0.48420E+00   0.21021E-02   0.33789E-02
-0.48254E+00   0.22984E-02   0.34576E-02
-0.48081E+00   0.25306E-02   0.35414E-02
-0.47902E+00   0.28001E-02   0.36288E-02
-0.47716E+00   0.30986E-02   0.37216E-02
-0.47523E+00   0.34223E-02   0.38258E-02
-0.47323E+00   0.37752E-02   0.39488E-02
-0.47115E+00   0.41694E-02   0.40820E-02
-0.46899E+00   0.46141E-02   0.42150E-02
-0.46675E+00   0.51045E-02   0.43497E-02
-0.46443E+00   0.56432E-02   0.44834E-02
-0.46203E+00   0.62326E-02   0.46140E-02
-0.45953E+00   0.68683E-02   0.47465E-02
-0.45694E+00   0.75509E-02   0.48791E-02
-0.45425E+00   0.82794E-02   0.50078E-02
-0.45145E+00   0.90552E-02   0.51309E-02
-0.44855E+00   0.98848E-02   0.52463E-02
-0.44554E+00   0.10772E-01   0.53493E-02
-0.44242E+00   0.11722E-01   0.54339E-02
-0.43918E+00   0.12732E-01   0.55025E-02
-0.43582E+00   0.13805E-01   0.55551E-02
-0.43232E+00   0.14933E-01   0.55948E-02
-0.42869E+00   0.16117E-01   0.56169E-02
-0.42491E+00   0.17352E-01   0.56296E-02
-0.42099E+00   0.18636E-01   0.56363E-02
-0.41690E+00   0.19964E-01   0.56328E-02
-0.41265E+00   0.21344E-01   0.56162E-02
-0.40823E+00   0.22773E-01   0.55771E-02
-0.40363E+00   0.24251E-01   0.55116E-02
-0.39884E+00   0.25784E-01   0.54162E-02
-0.39387E+00   0.27383E-01   0.53014E-02
-0.38869E+00   0.29044E-01   0.51632E-02
-0.38331E+00   0.30764E-01   0.49983E-02
-0.37771E+00   0.32537E-01   0.48050E-02
-0.37187E+00   0.34358E-01   0.45762E-02
-0.36580E+00   0.36219E-01   0.43096E-02
-0.35947E+00   0.38110E-01   0.40040E-02
-0.35287E+00   0.40019E-01   0.36470E-02
-0.34599E+00   0.41940E-01   0.32366E-02
-0.33882E+00   0.43865E-01   0.27783E-02
-0.33134E+00   0.45798E-01   0.22759E-02
-0.32355E+00   0.47730E-01   0.17375E-02
-0.31542E+00   0.49658E-01   0.11732E-02
-0.30695E+00   0.51580E-01   0.59924E-03
-0.29812E+00   0.53469E-01   0.89556E-05
-0.28891E+00   0.55321E-01  -0.56936E-03
-0.27930E+00   0.57122E-01  -0.11453E-02
-0.26929E+00   0.58858E-01  -0.17182E-02
-0.25884E+00   0.60516E-01  -0.22905E-02
-0.24796E+00   0.62076E-01  -0.28608E-02
-0.23661E+00   0.63542E-01  -0.34269E-02
-0.22479E+00   0.64901E-01  -0.39669E-02
-0.21247E+00   0.66137E-01  -0.44612E-02
-0.19964E+00   0.67223E-01  -0.48936E-02
-0.18628E+00   0.68133E-01  -0.52621E-02
-0.17237E+00   0.68858E-01  -0.55766E-02
-0.15789E+00   0.69404E-01  -0.58591E-02
-0.14282E+00   0.69761E-01  -0.61184E-02
-0.12715E+00   0.69939E-01  -0.63660E-02
-0.11085E+00   0.69995E-01  -0.66048E-02
-0.93896E-01   0.70000E-01  -0.68255E-02
-0.76265E-01   0.70000E-01  -0.70190E-02
-0.57927E-01   0.70000E-01  -0.71804E-02
-0.38857E-01   0.70000E-01  -0.72822E-02
-0.19022E-01   0.70000E-01  -0.73039E-02
 0.16050E-02   0.70000E-01  -0.72568E-02
-0.50251E+00   0.00000E+00   0.40664E-02
-0.50156E+00   0.16918E-03   0.40664E-02
-0.50056E+00   0.22113E-03   0.40664E-02
-0.49951E+00   0.31662E-03   0.40664E-02
-0.49843E+00   0.46187E-03   0.40665E-02
-0.49730E+00   0.59962E-03   0.40683E-02
