vessel_id,vessel,jumper_id,jumper_name,length_m,water_depth_m,hs_m,tp_s,overall_status,governing_phase,max_utilisation,lift_off_phase,lift_off_mass_total_kg,lift_off_hook_load_te,lift_off_crane_swl_te,lift_off_daf,lift_off_utilisation,lift_off_status,in_air_bending_phase,in_air_bending_weight_per_m_n,in_air_bending_lift_daf,in_air_bending_lift_span_m,in_air_bending_w_eff_n_per_m,in_air_bending_bending_moment_knm,in_air_bending_bending_stress_mpa,in_air_bending_allowable_stress_mpa,in_air_bending_utilisation,in_air_bending_status,splash_zone_phase,splash_zone_slamming_force_kn,splash_zone_drag_force_kn,splash_zone_hook_load_splash_te,splash_zone_crane_swl_te,splash_zone_daf,splash_zone_v_wave_ms,splash_zone_v_rel_ms,splash_zone_utilisation,splash_zone_status,lowering_phase,lowering_static_tension_kn,lowering_dynamic_load_kn,lowering_max_tension_te,lowering_wire_mbl_te,lowering_allowable_te,lowering_utilisation,lowering_status,tie_in_phase,tie_in_tiein_span_m,tie_in_current_load_n_per_m,tie_in_self_weight_load_n_per_m,tie_in_resultant_load_n_per_m,tie_in_deflection_mm,tie_in_tolerance_mm,tie_in_utilisation,tie_in_status
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1500,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,85.13,11.28,9.83,3500,2975.0,0.0033,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1500,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,85.13,11.28,9.83,3500,2975.0,0.0033,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1500,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,85.13,11.28,9.83,3500,2975.0,0.0033,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1500,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,85.13,11.28,9.83,3500,2975.0,0.0033,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1500,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,85.13,11.28,9.83,3500,2975.0,0.0033,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2000,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,110.13,11.28,12.38,3500,2975.0,0.0042,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2000,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,110.13,11.28,12.38,3500,2975.0,0.0042,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2000,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,110.13,11.28,12.38,3500,2975.0,0.0042,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2000,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,110.13,11.28,12.38,3500,2975.0,0.0042,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2000,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,110.13,11.28,12.38,3500,2975.0,0.0042,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2500,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,135.13,11.28,14.93,3500,2975.0,0.005,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2500,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,135.13,11.28,14.93,3500,2975.0,0.005,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2500,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,135.13,11.28,14.93,3500,2975.0,0.005,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2500,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,135.13,11.28,14.93,3500,2975.0,0.005,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,2500,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,135.13,11.28,14.93,3500,2975.0,0.005,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,3000,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,160.13,11.28,17.48,3500,2975.0,0.0059,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,3000,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,160.13,11.28,17.48,3500,2975.0,0.0059,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,3000,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,160.13,11.28,17.48,3500,2975.0,0.0059,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,3000,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,160.13,11.28,17.48,3500,2975.0,0.0059,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,3000,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,160.13,11.28,17.48,3500,2975.0,0.0059,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,500,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,45.26,15.16,6.16,3500,2975.0,0.0021,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,500,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,45.26,15.16,6.16,3500,2975.0,0.0021,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,500,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,45.26,15.16,6.16,3500,2975.0,0.0021,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,500,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,45.26,15.16,6.16,3500,2975.0,0.0021,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,500,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,45.26,15.16,6.16,3500,2975.0,0.0021,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1000,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,70.26,15.16,8.71,3500,2975.0,0.0029,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1000,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,70.26,15.16,8.71,3500,2975.0,0.0029,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1000,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,70.26,15.16,8.71,3500,2975.0,0.0029,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1000,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,70.26,15.16,8.71,3500,2975.0,0.0029,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1000,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,70.26,15.16,8.71,3500,2975.0,0.0029,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1500,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,95.26,15.16,11.26,3500,2975.0,0.0038,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1500,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,95.26,15.16,11.26,3500,2975.0,0.0038,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1500,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,95.26,15.16,11.26,3500,2975.0,0.0038,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1500,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,95.26,15.16,11.26,3500,2975.0,0.0038,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,1500,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,95.26,15.16,11.26,3500,2975.0,0.0038,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2000,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,120.26,15.16,13.81,3500,2975.0,0.0046,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2000,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,120.26,15.16,13.81,3500,2975.0,0.0046,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2000,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,120.26,15.16,13.81,3500,2975.0,0.0046,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2000,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,120.26,15.16,13.81,3500,2975.0,0.0046,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2000,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,120.26,15.16,13.81,3500,2975.0,0.0046,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2500,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,145.26,15.16,16.36,3500,2975.0,0.0055,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2500,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,145.26,15.16,16.36,3500,2975.0,0.0055,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2500,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,145.26,15.16,16.36,3500,2975.0,0.0055,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2500,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,145.26,15.16,16.36,3500,2975.0,0.0055,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,2500,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,145.26,15.16,16.36,3500,2975.0,0.0055,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,3000,1.0,4.0,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,5.83,0.34,12.12,2500,1.3,0.785,1.285,0.0048,PASS,lowering,170.26,15.16,18.91,3500,2975.0,0.0064,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,3000,1.5,4.9,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,7.54,0.34,12.35,2500,1.3,0.962,1.462,0.0049,PASS,lowering,170.26,15.16,18.91,3500,2975.0,0.0064,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,3000,2.0,5.66,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,9.15,0.34,12.56,2500,1.3,1.111,1.611,0.005,PASS,lowering,170.26,15.16,18.91,3500,2975.0,0.0064,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,3000,2.5,6.32,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,10.7,0.34,12.77,2500,1.3,1.242,1.742,0.0051,PASS,lowering,170.26,15.16,18.91,3500,2975.0,0.0064,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-40,Jumper-40m,40.0,3000,3.0,6.93,GO,in_air_bending,0.1951,lift_off,8697.2,9.57,2500,1.1,0.0038,PASS,in_air_bending,906.49,1.1,15.0,997.14,28.04,52.45,268.8,0.1951,PASS,splash_zone,12.21,0.34,12.97,2500,1.3,1.36,1.86,0.0052,PASS,lowering,170.26,15.16,18.91,3500,2975.0,0.0064,PASS,tie_in,8.4,33.6866,0.0,33.69,0.1801,50.0,0.0036,PASS
CSV-002,Medium CSV,JMP-60,Jumper-60m,60.0,500,1.0,4.0,GO,in_air_bending,0.4391,lift_off,10545.8,11.6,2500,1.1,0.0046,PASS,in_air_bending,906.49,1.1,22.5,997.14,63.1,118.02,268.8,0.4391,PASS,splash_zone,5.83,0.34,14.53,2500,1.3,0.785,1.285,0.0058,PASS,lowering,55.38,19.05,7.59,3500,2975.0,0.0026,PASS,tie_in,12.6,33.6866,0.0,33.69,0.9119,50.0,0.0182,PASS
CSV-002,Medium CSV,JMP-60,Jumper-60m,60.0,500,1.5,4.9,GO,in_air_bending,0.4391,lift_off,10545.8,11.6,2500,1.1,0.0046,PASS,in_air_bending,906.49,1.1,22.5,997.14,63.1,118.02,268.8,0.4391,PASS,splash_zone,7.54,0.34,14.75,2500,1.3,0.962,1.462,0.0059,PASS,lowering,55.38,19.05,7.59,3500,2975.0,0.0026,PASS,tie_in,12.6,33.6866,0.0,33.69,0.9119,50.0,0.0182,PASS
CSV-002,Medium CSV,JMP-60,Jumper-60m,60.0,500,2.0,5.66,GO,in_air_bending,0.4391,lift_off,10545.8,11.6,2500,1.1,0.0046,PASS,in_air_bending,906.49,1.1,22.5,997.14,63.1,118.02,268.8,0.4391,PASS,splash_zone,9.15,0.34,14.97,2500,1.3,1.111,1.611,0.006,PASS,lowering,55.38,19.05,7.59,3500,2975.0,0.0026,PASS,tie_in,12.6,33.6866,0.0,33.69,0.9119,50.0,0.0182,PASS
CSV-002,Medium CSV,JMP-60,Jumper-60m,60.0,500,2.5,6.32,GO,in_air_bending,0.4391,lift_off,10545.8,11.6,2500,1.1,0.0046,PASS,in_air_bending,906.49,1.1,22.5,997.14,63.1,118.02,268.8,0.4391,PASS,splash_zone,10.7,0.34,15.17,2500,1.3,1.242,1.742,0.0061,PASS,lowering,55.38,19.05,7.59,3500,2975.0,0.0026,PASS,tie_in,12.6,33.6866,0.0,33.69,0.9119,50.0,0.0182,PASS
