case_id,response_name,value_type,value,record_json
ansys-2094-canary-20260912T205311Z/pressure-vessel,reaction_fx_n,decimal,0,"{""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r1"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,reaction_fy_n,decimal,0.0005,"{""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fy_n"",""observed_value"":""0.0005"",""unit"":""N"",""value"":""0.0005""},""revision"":""r1"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,max_seqv_mpa,decimal,38.7149,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: max_seqv_mpa"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""max_seqv_mpa"",""observed_value"":""38.7149"",""unit"":""MPa"",""value"":""38.7149""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,allowable_mpa,decimal,212.5749,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""212.5749"",""unit"":""MPa"",""value"":""212.5749""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,uc,decimal,0.18212,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: uc"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""uc"",""observed_value"":""0.18212"",""unit"":""dimensionless"",""value"":""0.18212""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,peak_node,decimal,20,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""20"",""unit"":""node_id"",""value"":""20""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,reaction_fz_n,decimal,0.03,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fz_n"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fz_n"",""observed_value"":""0.03"",""unit"":""N"",""value"":""0.03""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,q_soil_mpa,decimal,0.088889,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: q_soil_mpa"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""q_soil_mpa"",""observed_value"":""0.088889"",""unit"":""MPa"",""value"":""0.088889""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,eccentricity_mm,decimal,500,"{""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: eccentricity_mm"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""eccentricity_mm"",""observed_value"":""500"",""unit"":""mm"",""value"":""500""},""revision"":""r1"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,max_seqv_mpa,decimal,134.7185,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: max_seqv_mpa"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""max_seqv_mpa"",""observed_value"":""134.7185"",""unit"":""MPa"",""value"":""134.7185""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,allowable_mpa,decimal,138,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""138"",""unit"":""MPa"",""value"":""138""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,uc,decimal,0.97622,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: uc"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""uc"",""observed_value"":""0.97622"",""unit"":""dimensionless"",""value"":""0.97622""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,peak_node,decimal,22,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""22"",""unit"":""node_id"",""value"":""22""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,reaction_fx_n,decimal,0,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
repository/examples/ansys/pressure-vessel/golden/pv_result.csv,reaction_fy_n,decimal,0.0005,"{""case_id"":""repository/examples/ansys/pressure-vessel/golden/pv_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fy_n"",""evidence_ids"":[""repository/examples/ansys/pressure-vessel/golden/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fy_n"",""observed_value"":""0.0005"",""unit"":""N"",""value"":""0.0005""},""revision"":""r1"",""row_hash"":""e9f9b703ab5ba5a3da56f1b34d681934a115d0403a33ef2f8fd0593baa5b8b95""}"
