# provenance: previous project reference
# extraction_date: 2026-07-29
# schema: source_catalog,source_identifier,source_row,manufacturer_key,model_key,geometry_code,gearbox_rating_raw,beam_rating_raw,max_stroke_length_raw,dimensional_a_raw,dimensional_c_raw,dimensional_i_raw,dimensional_k_raw,dimensional_p_raw,stroke_length_pin_1_raw,stroke_length_pin_2_raw,stroke_length_pin_3_raw,stroke_length_pin_4_raw,stroke_length_pin_5_raw,stroke_length_pin_6_raw,stroke_length_pin_7_raw,stroke_length_pin_8_raw,radius_pin_1_raw,radius_pin_2_raw,radius_pin_3_raw,radius_pin_4_raw,radius_pin_5_raw,radius_pin_6_raw,radius_pin_7_raw,radius_pin_8_raw,structural_imbalance_raw,phase_angle_raw,counterbalance_effect_raw,air_balance_raw,air_balance_dimensional_d_raw,air_balance_dimensional_f_raw,air_balance_dimensional_h_raw
# units: explicit in unit-suffixed fields; surface values unverified_source_unit
source_catalog,source_identifier,source_row,manufacturer_key,model_key,geometry_code,gearbox_rating_raw,beam_rating_raw,max_stroke_length_raw,dimensional_a_raw,dimensional_c_raw,dimensional_i_raw,dimensional_k_raw,dimensional_p_raw,stroke_length_pin_1_raw,stroke_length_pin_2_raw,stroke_length_pin_3_raw,stroke_length_pin_4_raw,stroke_length_pin_5_raw,stroke_length_pin_6_raw,stroke_length_pin_7_raw,stroke_length_pin_8_raw,radius_pin_1_raw,radius_pin_2_raw,radius_pin_3_raw,radius_pin_4_raw,radius_pin_5_raw,radius_pin_6_raw,radius_pin_7_raw,radius_pin_8_raw,structural_imbalance_raw,phase_angle_raw,counterbalance_effect_raw,air_balance_raw,air_balance_dimensional_d_raw,air_balance_dimensional_f_raw,air_balance_dimensional_h_raw
surface_unit_catalog,,3068,SHR,Shores C-320-256-120 (K Series),C-4,320,256,120,154.53,111.02,111.02,174.82,133.86,120,,,,,,,,41.93,35.43,28.94,0,0,0,0,0,55,0,0,0,0,0,0
surface_unit_catalog,,3069,SHR,Shores C-320-256-144 (K Series),C-4,320,256,144,180.51,120.08,120.08,194.46,149.61,144,,,,,,,,46.46,39.96,33.46,0,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,3070,SHR,Shores C-320-305-100 (K Series),C-4,320,305,100,128.82,111.02,111.02,174.82,133.86,100,,,,,,,,41.93,35.43,28.94,0,0,0,0,0,550,0,0,0,0,0,0
surface_unit_catalog,,3071,SHR,Shores C-456-305-120 (K Series),C-4,456,305,120,154.43,111.02,111.02,173,133.86,120,,,,,,,,41.93,34.84,27.76,0,0,0,0,0,-120,0,0,0,0,0,0
surface_unit_catalog,,3072,SHR,Shores C-456-305-144 (K Series),C-4,456,305,144,180.51,120.08,120.08,193.37,149.61,144,,,,,,,,46.46,39.57,32.68,0,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,3073,SHR,Shores C-456-365-120 (K Series),C-4,456,365,120,169.09,120.08,120.08,193.37,149.61,120,,,,,,,,41.93,34.84,27.76,0,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,3074,SHR,Shores C-57-89-48 (D Series),C-5,57,89,48,63.98,63.98,63.98,100.73,74.41,48,,,,,,,,24.02,19.09,14.17,0,0,0,0,0,415,0,0,0,0,0,0
surface_unit_catalog,,3075,SHR,Shores C-80-119-54 (D Series),C-5,80,119,54,72.05,63.98,63.98,100.73,74.41,54.1,,,,,,,,24.02,19.09,14.17,0,0,0,0,0,330,0,0,0,0,0,0
surface_unit_catalog,,3076,SHR,Shores C-80-119-64 (D Series),C-5,80,119,64,84.06,63.98,63.98,98.4,74.41,63.5,,,,,,,,24.02,20.18,16.14,0,0,0,0,0,100,0,0,0,0,0,0
surface_unit_catalog,,3077,SHR,Shores C-80-119-64 (D Series),C-5,114,143,64,84.06,72.05,72.01,112.94,84.06,62.3,,,,,,,,26.97,22.05,17.13,0,0,0,0,0,550,0,0,0,0,0,0
surface_unit_catalog,,3078,SHR,Shores C-114-143-74 (D Series),C-5,114,143,74,96.06,84.06,84.02,128.06,93.7,73.3,,,,,,,,32.9,26.97,21.85,0,0,0,0,0,500,0,0,0,0,0,0
surface_unit_catalog,,3079,SHR,Shores C-114-173-64 (D Series),C-5,114,173,64,84.06,84.06,84.02,128.06,93.7,64.2,,,,,,,,32.9,26.97,21.85,0,0,0,0,0,820,0,0,0,0,0,0
surface_unit_catalog,,3080,SHR,Shores C-160-173-86 (D Series),C-5,160,173,86,111.02,96.06,95.98,151.33,113.98,86.4,,,,,,,,37.4,31.89,26.38,0,0,0,0,0,455,0,0,0,0,0,0
surface_unit_catalog,,3081,SHR,Shores C-160-200-74 (D Series),C-5,160,200,74,96.06,96.06,95.98,151.33,113.98,74.8,,,,,,,,37.4,31.89,26.38,0,0,0,0,0,925,0,0,0,0,0,0
surface_unit_catalog,,3082,SHR,Shores C-228-173-120 (D Series),C-5,228,173,120,142.52,106.69,101.97,161.17,121.46,120,,,,,,,,57.28,43.5,30.91,0,0,0,0,0,55,0,0,0,0,0,0
surface_unit_catalog,,3083,SHR,Shores C-228-213-86 (D Series),C-5,228,213,86,111.02,96.06,95.98,151.28,113.98,86,,,,,,,,37.4,31.89,26.38,0,0,0,0,0,465,0,0,0,0,0,0
surface_unit_catalog,,3084,SHR,Shores C-228-213-100 (D Series),C-5,228,213,100,129.13,96.06,95.98,151.28,113.98,97.9,,,,,,,,37.4,31.89,26.38,0,0,0,0,0,80,0,0,0,0,0,0
surface_unit_catalog,,3085,SHR,Shores C-228-213-120 (D Series),C-5,228,213,120,142.5,106.69,101.97,161.17,121.46,116.2,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,-158,0,0,0,0,0,0
surface_unit_catalog,,3086,SHR,Shores C-228-246-86 (D Series),C-5,228,246,86,111.02,96.06,95.98,151.28,113.98,86.4,,,,,,,,37.4,31.89,26.38,0,0,0,0,0,465,0,0,0,0,0,0
surface_unit_catalog,,3087,SHR,Shores C-320-256-120AM (D Series),C-5,320,256,100,142.52,106.69,103.15,161.92,121.46,97.9,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,80,0,0,0,0,0,0
surface_unit_catalog,,3088,SHR,Shores C-320-256-120 (D Series),C-5,320,256,120,142.52,106.69,101.97,161.17,121.46,116.2,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,80,0,0,0,0,0,0
surface_unit_catalog,,3089,SHR,Shores C-320-256-144 (D Series),C-5,320,256,144,172.23,118.11,112.6,177.95,133.66,118.9,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,-655,0,0,0,0,0,0
surface_unit_catalog,,3090,SHR,Shores C-320-305-100 (D Series),C-5,320,305,100,120.08,106.69,103.15,161.92,121.46,97.9,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,816,0,0,0,0,0,0
surface_unit_catalog,,3091,SHR,Shores C-320-305-100AM (D Series),C-5,320,305,100,142.52,106.69,101.97,161.92,121.46,97.9,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,816,0,0,0,0,0,0
surface_unit_catalog,,3092,SHR,Shores C-320-305-100 (II) (D Serie,C-5,456,305,120,142.52,115.4,101.97,154.56,112.6,117.1,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,201,0,0,0,0,0,0
surface_unit_catalog,,3093,SHR,Shores C-456-305-120AM (D Series),C-5,456,305,120,142.52,115.94,101.97,154.56,112.6,117.1,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,170,0,0,0,0,0,0
surface_unit_catalog,,3094,SHR,Shores C-320-305-100 (D Series),C-5,456,305,120,142.52,115.94,101.97,154.56,112.6,117.1,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,201,0,0,0,0,0,0
surface_unit_catalog,,3095,SHR,Shores C-456-305-120 (D Series),C-5,456,305,120,142.52,106.69,101.97,161.17,121.46,116.2,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,170,0,0,0,0,0,0
surface_unit_catalog,,3096,SHR,Shores C-456-305-144 (D Series),C-5,456,305,144,173.23,118.11,112.6,177.95,133.66,139.7,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,-575,0,0,0,0,0,0
surface_unit_catalog,,3097,SHR,Shores C-456-305-168 (D Series),C-5,456,305,168,196.85,127.95,120.08,192.76,145.47,162.9,,,,,,,,52.95,45.67,38.19,0,0,0,0,0,-866,0,0,0,0,0,0
surface_unit_catalog,,3098,SHR,Shores C-456-305-120 (D Series),C-5,465,305,120,142.52,115.94,101.97,154.56,112.6,120,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,170,0,0,0,0,0,0
surface_unit_catalog,,3099,SHR,Shores C-640-305-144 (D Series),C-5,640,305,144,173.23,118.11,112.6,177.95,133.66,144,,,,,,,,47.64,40.55,33.46,0,0,0,0,0,-575,0,0,0,0,0,0
surface_unit_catalog,,3100,SHR,Shores C-640-365-144 (D Series),C-5,640,365,144,170.08,127.95,120.08,177.95,145.47,139.9,,,,,,,,52.95,45.67,38.19,0,0,0,0,0,260,0,0,0,0,0,0
surface_unit_catalog,,3101,SHR,Shores C-640-365-168AM (D Series),C-5,640,365,168,196.85,127.95,122.05,193.99,145.47,162.9,,,,,,,,52.95,45.67,38.39,0,0,0,0,0,-700,0,0,0,0,0,0
surface_unit_catalog,,3102,SHR,Shores C-640-365-168 (D Series),C-5,640,365,168,196.85,127.95,122.05,193.99,111.02,162.9,,,,,,,,52.95,45.67,38.19,0,0,0,0,0,-700,0,0,0,0,0,0
surface_unit_catalog,,3103,SHR,Shores C-912-365-144 (D Series),C-5,912,365,144,170.08,127.95,120.08,177.95,145.47,144,,,,,,,,52.95,45.67,38.19,0,0,0,0,0,260,0,0,0,0,0,0
surface_unit_catalog,,3104,SHR,Shores C-912-365-168 (D Series),C-5,912,365,168,196.85,127.95,120.08,192.76,145.47,162.9,,,,,,,,52.95,45.67,38.19,0,0,0,0,0,-700,0,0,0,0,0,0
surface_unit_catalog,,3105,SHR,Shores C-912-365-192 (D Series),C-5,912,365,192,209.84,120.08,120,212.24,172.44,185.1,,,,,,,,52.95,45.28,37.6,29.92,0,0,0,0,-1450,0,0,0,0,0,0
surface_unit_catalog,,3106,SHR,Shores C-1280-365-240 (D Series),C-5,1280,365,240,196.85,127.95,120.8,193.99,145.47,229.2,,,,,,,,60.63,52.95,45.28,37.6,0,0,0,0,-2014,0,0,0,0,0,0
surface_unit_catalog,,3107,SHR,Shores C114-143-64 (Series I),C-6,114,143,64,84.06,84.06,84.06,127.95,96.46,64,,,,,,,,31.69,26.38,21.06,0,0,0,0,0,360,0,0,0,0,0,0
surface_unit_catalog,,3108,SHR,Shores C114-173-64 (Series I),C-6,114,173,64,84.1,84.1,84.1,128.1,93.7,64,,,,,,,,31.5,26.6,21.7,0,0,0,0,0,346,0,0,0,0,0,0
surface_unit_catalog,,3109,SHR,Shores C114-173-100 (Series I),C-6,114,173,100,129.13,96.06,96.06,150.53,104.65,100,,,,,,,,36.22,31.1,25.98,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,3110,SHR,Shores C160-133-86 (Series I),C-6,160,133,86,111,96.1,96.1,150.7,116.1,86,,,,,,,,36.2,31.3,26.4,0,0,0,0,0,390,0,0,0,0,0,0
surface_unit_catalog,,3111,SHR,Shores C-160-133-86N Series I,C-6,160,133,86,111,96,96,152.1,113.98,86,,,,,,,,37,32,27,0,0,0,0,0,567,0,0,0,0,0,0
surface_unit_catalog,,3112,SHR,Shores C160-133-100 (Series I),C-6,160,133,100,129.1,96.1,96.1,96.1,150.7,100,,,,,,,,36.2,31.3,26.4,0,0,0,0,0,390,0,0,0,0,0,0
surface_unit_catalog,,3113,SHR,Shores C160-173-86 (Series II),C-6,160,173,86,111.02,96.06,96.06,150.72,116.14,86,,,,,,,,36.22,31.1,25.98,0,0,0,0,0,450,0,0,0,0,0,0
surface_unit_catalog,,3114,SHR,Shores C160-173-100N (Series I),C-6,160,173,100,129.1,96.1,96.1,150.7,116.1,100,,,,,,,,36.22,31.3,26.4,0,0,0,0,0,395,0,0,0,0,0,0
surface_unit_catalog,,3115,SHR,Shores C160-173-100 (Series I),C-6,160,173,100,129.1,96.1,96.1,150.7,116.1,100,,,,,,,,36.2,31.3,26.4,0,0,0,0,0,390,0,0,0,0,0,0
surface_unit_catalog,,3116,SHR,Shores C160-200-74 (Series I),C-6,160,200,74,96.1,96.1,96.1,150.7,116.1,74,,,,,,,,36.2,31.3,26.4,0,0,0,0,0,352,0,0,0,0,0,0
surface_unit_catalog,,3117,SHR,Shores C-228-173-100N Series I,C-6,228,173,100,111,114,96.06,174.82,133.86,100,,,,,,,,36.2,31.3,26.4,0,0,0,0,0,390,0,0,0,0,0,0
surface_unit_catalog,,3118,SHR,Shores C228-173-100 (Series I),C-6,228,173,100,129.1,111,111,174.8,133.9,100,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,3119,SHR,Shores C228-173-120 (Series I),C-6,228,173,120,154.5,111,111,174.8,133.9,120,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,3120,SHR,Shores C228-213-86 (Series I),C-6,228,213,86,111,96.1,96.1,150.7,114,86,,,,,,,,36,29.9,23.8,0,0,0,0,0,346,0,0,0,0,0,0
surface_unit_catalog,,3121,SHR,Shores C228-213-120 (Series I),C-6,228,213,120,154.5,111,111,174.8,133.9,120,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,3122,SHR,Shores C-228-213-120N Series I,C-6,228,213,120,111,96.1,96.1,151.3,114,120,,,,,,,,43.5,37.2,30.91,0,0,0,0,0,343,0,0,0,0,0,0
surface_unit_catalog,,3123,SHR,Shores C228-246-86 (Series I),C-6,228,246,86,111,96.1,96.1,150.7,114,86,,,,,,,,36,29.9,23.8,0,0,0,0,0,346,0,0,0,0,0,0
surface_unit_catalog,,3124,SHR,Shores C228-256-100 (Series I),C-6,228,256,100,129.1,111,111,174.8,133.9,100,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,992,0,0,0,0,0,0
surface_unit_catalog,,3125,SHR,Shores C320-213-120 (Series I),C-6,320,213,120,154.5,111,111,174.8,133.9,120,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,800,0,0,0,0,0,0
surface_unit_catalog,,3126,SHR,Shores C320-256-120 (Series I),C-6,320,256,120,154.5,111,111,174.8,133.9,120,,,,,,,,41.9,35.8,29.7,0,0,0,0,0,-483,0,0,0,0,0,0
surface_unit_catalog,,3127,SHR,Shores C320-256-144 (Series I),C-6,320,256,144,180.51,120.08,120.08,194.46,149.61,144,,,,,,,,46.46,39.96,33.46,0,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,3128,SHR,Shores C320-305-100 (Series I),C-6,320,305,100,128.82,111.02,11.02,174.82,133.86,100,,,,,,,,41.93,35.43,28.94,0,0,0,0,0,550,0,0,0,0,0,0
surface_unit_catalog,,3129,SHR,Shores C456-305-120 (Series I),C-6,456,305,120,154.53,111.02,111.02,173,133.86,120,,,,,,,,41.93,35.43,28.94,0,0,0,0,0,-120,0,0,0,0,0,0
surface_unit_catalog,,3130,SHR,Shores C456-305-144 (Series I),C-6,456,305,144,181.1,120.1,120.1,191.9,149.6,144,,,,,,,,46.5,40,33.5,0,0,0,0,0,-540,0,0,0,0,0,0
surface_unit_catalog,,3131,SHR,Shores C456-305-168 (Series I),C-6,456,305,168,181.1,120.1,120.1,191.9,149.6,168,,,,,,,,53.5,46.5,39.4,0,0,0,0,0,-540,0,0,0,0,0,0
surface_unit_catalog,,3132,SHR,Shores C456-365-120 (Series I),C-6,456,365,120,169.09,120.08,120.08,193.37,149.61,0,,,,,,,,46.46,39.96,33.46,0,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,3133,SHR,Shores C640-305-168N (Series I),C-6,640,305,168,181.1,120.1,120.1,191.9,149.6,168,,,,,,,,53.54,46.46,39.37,0,0,0,0,0,-575,0,0,0,0,0,0
surface_unit_catalog,,3134,SHR,Shores C640-365-168 (Series I),C-6,640,365,168,181.1,120.1,120.1,191.9,149.6,168,,,,,,,,53.5,46.5,39.4,0,0,0,0,0,980,0,0,0,0,0,0
surface_unit_catalog,,3135,SHR,Shores C114-173-64 (S Series),C-7,114,173,64,90.2,83.9,83.9,127.8,96.5,64,,,,,,,,29.1,23.6,18.1,0,0,0,0,0,1085,0,0,0,0,0,0
surface_unit_catalog,,3136,SHR,Shores CST114-200-74 (S Series),C-7,160,200,74,86.6,83.9,83.9,132.3,102.4,74,,,,,,,,34.65,29.13,23.62,0,0,0,0,0,1252,0,0,0,0,0,0
surface_unit_catalog,,3137,SHR,Shores C160-200-74 (S Series),C-7,160,200,74,86.6,83.9,83.9,132.3,102.4,74,,,,,,,,34.6,29.1,23.6,0,0,0,0,0,1252,0,0,0,0,0,0
surface_unit_catalog,,3138,SHR,Shores C228-246-86 (S Series),C-7,228,246,86,111,111,111,157.8,112.2,86,,,,,,,,41.9,36,30.3,0,0,0,0,0,1274,0,0,0,0,0,0
surface_unit_catalog,,3139,SHR,Shores C320-256-120 (S Series ),C-7,320,256,120,155,111.06,110.98,175.56,132.01,120,,,,,,,,42.01,35.91,29.8,0,0,0,0,0,362,0,0,0,0,0,0
surface_unit_catalog,,3140,SHR,Shores C456-305-168 (S Series),C-7,456,305,0,210.4,120.04,120,192.86,148.5,168,,,,,,,,47.05,40.16,33.27,0,0,0,0,0,-1896,0,0,0,0,0,0
surface_unit_catalog,,3141,SHR,Shores C456-305-120 (S Series),C-7,456,305,120,151.97,120.31,120,192.86,148.5,120,,,,,,,,47.05,40.16,33.27,0,0,0,0,0,1420,0,0,0,0,0,0
surface_unit_catalog,,3142,SHR,Shores C456-305-144 (S Series),C-7,456,305,144,180,120.31,120.1,192.12,148.5,144,,,,,,,,47.05,40.16,33.27,0,0,0,0,0,234,0,0,0,0,0,0
surface_unit_catalog,,3143,SHR,Shores C456-365-120 (S Series),C-7,456,365,120,151.97,120.31,120,192.86,148.5,120,,,,,,,,47.05,40.16,33.27,0,0,0,0,0,1937,0,0,0,0,0,0
surface_unit_catalog,,3144,SHR,Shores C640-365-144 (S Series),C-7,640,365,144,180,120.31,120,192.86,148.5,144,,,,,,,,47.09,40.2,33.31,0,0,0,0,0,650,0,0,0,0,0,0
surface_unit_catalog,,3145,SHR,Shores C640-365-168 (S Series),C-7,640,365,168,210,139.8,139.8,203.3,148,168,,,,,,,,54.3,47.2,40.6,0,0,0,0,0,-2035,0,0,0,0,0,0
surface_unit_catalog,,3146,SHR,Shores C640-365-192 (S Series),C-7,640,365,192,210,120.31,119.61,211.97,172.52,192,,,,,,,,53.03,46.14,32.36,0,0,0,0,0,-863,0,0,0,0,0,0
surface_unit_catalog,,3147,SHR,Shores C912-365-168 (S Series),C-7,912,365,168,210,120.31,120,192.84,148.5,168,,,,,,,,47.09,40.2,33.31,0,0,0,0,0,-573,0,0,0,0,0,0
surface_unit_catalog,,3148,SHR,Shores C912-365-192 (S Series),C-7,912,365,192,210,120.31,119.61,211.97,172.51,192,,,,,,,,53.03,46.14,32.36,0,0,0,0,0,-863,0,0,0,0,0,0
surface_unit_catalog,,3149,SHR,Shores C912-427-144 (S Series),C-7,912,427,144,180,120.31,120,192.84,148.5,144,,,,,,,,47.09,40.2,33.31,0,0,0,0,0,-230,0,0,0,0,0,0
surface_unit_catalog,,3150,SHR,Shores C-320-305-100,C-9,320,305,100,120.28,102.36,135.04,190.98,141.73,100,,,,,,,,39.37,32.87,26.38,0,0,0,0,0,1247,-9,0,0,0,0,0
surface_unit_catalog,,3151,SHR,Shores C-456-305-144,C-9,456,305,144,169.09,114.13,151.57,214.35,161.42,144,,,,,,,,45.08,37.99,30.91,0,0,0,0,0,200,-8,0,0,0,0,0
surface_unit_catalog,,3152,SHR,Shores C-640-365-168,C-9,640,365,168,200,118.11,163.39,211.97,174.02,168,,,,,,,,46.06,38.78,315,0,0,0,0,0,-280,-8.3,0,0,0,0,0
surface_unit_catalog,,3153,SHR,Shores C-912-365-168,C-9,912,365,168,198.03,114.17,151.57,214.35,161.42,168,,,,,,,,45.08,37.2,29.33,0,0,0,0,0,-680,-8,0,0,0,0,0
surface_unit_catalog,,3154,SHR,Shores B-25-67-36 SL=36,CBB1,0,67,36,38.26,26.66,32,71.6,66.9,36,,,,,,,,12.01,0,0,0,0,0,0,0,195,0,0,0,0,0,0
surface_unit_catalog,,3155,SHR,Shores B-40-67-30 SL=28.6,CBB1,40,67,30,44.69,28.34,29.13,52.85,39.76,28.6,,,,,,,,9.06,0,0,0,0,0,0,0,200,0,0,0,0,0,0
surface_unit_catalog,,3156,SHR,Shores B-40-76-48 SL=48,CBB1,40,76,48,60.43,40.94,46.06,87.84,75.2,48,,,,,,,,15.94,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3157,SHR,Shores B-40-89-42 SL=42,CBB1,40,89,42,48.03,50.2,47.24,88.7,75.39,42,,,,,,,,18.11,0,0,0,0,0,0,0,86,0,0,0,0,0,0
surface_unit_catalog,,3158,SHR,Shores B-40-89-48 SL=48,CBB1,40,89,48,60.43,40.95,46.06,87.88,75.2,48,,,,,,,,15.75,0,0,0,0,0,0,0,420,0,0,0,0,0,0
surface_unit_catalog,,3159,SHR,Shores B-57-76-48 SL=48,CBB1,57,76,48,60.43,45.28,46.06,87.84,87.84,48,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3160,SHR,Shores B-57-76-64 SL=54,CBB1,57,76,54,59.84,48.82,47.24,88.7,5.39,54,,,,,,,,17.72,0,0,0,0,0,0,0,417,0,0,0,0,0,0
surface_unit_catalog,,3161,SHR,Shores B-57-109-54 SL=54,CBB1,57,109,54,66.93,45.28,47.24,92.55,79.14,54,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3162,SHR,Shores B-80-119-64 SL=64,CBB1,80,119,64,71.06,48.82,48.82,103.6,92.13,64,,,,,,,,18.11,0,0,0,0,0,0,0,256,0,0,0,0,0,0
surface_unit_catalog,,3163,SHR,Shores B-80-133-54 SL=54,CBB1,80,133,54,66.93,45.28,47.24,92.55,79.14,54,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3164,SHR,Shores B-25-67-36 SL=23.6,CBB2,25,67,36,38.26,26.66,32,71.6,66.9,23.6,,,,,,,,7.87,0,0,0,0,0,0,0,195,0,0,0,0,0,0
surface_unit_catalog,,3165,SHR,Shores B-25-67-36 SL=19,CBB2,25,67,36,38.26,26.66,32,71.6,66.9,19,,,,,,,,12.01,0,0,0,0,0,0,0,195,0,0,0,0,0,0
surface_unit_catalog,,3166,SHR,Shores B-40-67-30 SL=22.4,CBB2,40,67,30,44.69,36.22,29.13,52.85,39.76,22.4,,,,,,,,9.06,0,0,0,0,0,0,0,200,0,0,0,0,0,0
surface_unit_catalog,,3167,SHR,Shores B-40-76-48 SL=35,CBB2,40,76,48,60.43,54.33,46.06,87.84,75.2,35,,,,,,,,15.94,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3168,SHR,Shores B-40-89-42 SL=32.4,CBB2,40,89,42,48.03,42.72,47.24,88.7,75.39,32.4,,,,,,,,13.98,0,0,0,0,0,0,0,86,0,0,0,0,0,0
surface_unit_catalog,,3169,SHR,Shores B-40-89-48 SL=35,CBB2,40,89,48,60.43,54.33,46.06,87.88,75.2,35,,,,,,,,15.75,0,0,0,0,0,0,0,420,0,0,0,0,0,0
surface_unit_catalog,,3170,SHR,Shores B-57-76-48 SL=36.4,CBB2,57,76,48,60.43,58.66,46.06,87.84,87.84,36.4,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3171,SHR,Shores B-57-76-64 SL=41.7,CBB2,57,76,54,59.84,41.73,47.24,88.7,5.39,41.7,,,,,,,,17.72,0,0,0,0,0,0,0,417,0,0,0,0,0,0
surface_unit_catalog,,3172,SHR,Shores B-57-109-54 SL=41,CBB2,57,109,54,66.93,58.66,47.24,92.55,79.14,41,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3173,SHR,Shores B-80-119-64 SL=49.1,CBB2,80,119,64,71.06,41.73,48.82,103.6,92.13,49.1,,,,,,,,13.98,0,0,0,0,0,0,0,256,0,0,0,0,0,0
surface_unit_catalog,,3174,SHR,Shores B-80-133-54 SL=41,CBB2,80,133,54,66.93,58.66,47.24,92.55,79.14,41,,,,,,,,17.72,0,0,0,0,0,0,0,440,0,0,0,0,0,0
surface_unit_catalog,,3175,SHR,Shores B-25-67-36 (W) SL=19,CBB4,25,67,36,38.26,26.66,32,71.6,66.9,19,,,,,,,,12.01,0,0,0,0,0,0,0,195,0,0,0,0,0,0
surface_unit_catalog,,3176,SHR,Shores TM-456D-305-144 SLS Series,TM,456,305,144,173.03,102.95,141.93,200.72,149.02,143.95,,,,,,,,38.98,31.38,23.78,0,0,0,0,0,-500,-12,0,0,0,0,0
surface_unit_catalog,,3177,SHR,Shores TM-456D-365-120 SLS Series,TM,456,365,120,144.49,102.95,141.93,200.72,149.02,120.21,,,,,,,,38.98,31.38,23.78,0,0,0,0,0,590,-12,0,0,0,0,0
surface_unit_catalog,,3178,SHR,Shores TM-640D-365-144 SLS Series,TM,640,365,144,171.65,118.11,162.99,230.51,170.98,144.02,,,,,,,,45,36.54,28.07,0,0,0,0,0,230,-9,0,0,0,0,0
surface_unit_catalog,,3179,SHR,Shores TM-640D-365-168 SLS Series,TM,640,365,168,200,118.11,162.99,230.51,170.98,167.81,,,,,,,,45,36.54,28.07,0,0,0,0,0,-900,-9,0,0,0,0,0
surface_unit_catalog,,3180,SHR,Shores TM-640D-427-144 SLS Series,TM,640,427,144,171.65,118.11,162.99,230.51,170.98,144.02,,,,,,,,45,36.54,26.07,0,0,0,0,0,230,-9,0,0,0,0,0
surface_unit_catalog,,3181,SHR,Shores TM-640D-427-168 SLS Series,TM,640,427,168,200,118.11,162.99,230.51,170.98,167.81,,,,,,,,45,36.54,26.07,0,0,0,0,0,-940,-9,0,0,0,0,0
surface_unit_catalog,,3182,SHR,Shores TM-912D-365-168 SLS Series,TM,912,365,168,200,118.11,162.99,230.51,170.98,167.81,,,,,,,,45,36.54,26.07,0,0,0,0,0,-900,-9,0,0,0,0,0
surface_unit_catalog,,3183,SHR,Shores TM-912D-427-168 SLS Series,TM,912,427,168,200,118.11,162.99,230.51,170.98,167.81,,,,,,,,45,36.54,26.07,0,0,0,0,0,-940,-9,0,0,0,0,0
surface_unit_catalog,,3184,SHR,Shores TM-912D-427-192 SLS Series,TM,912,427,192,228.35,118.11,162.99,230.51,170.98,192.13,,,,,,,,45,36.54,26.07,0,0,0,0,0,-2610,-9,0,0,0,0,0
surface_unit_catalog,,3185,SHR,Shores TM-1280D-427-192 SLS Series,TM,1280,427,192,228.35,118.11,162.99,230.51,170.98,192.13,,,,,,,,45,36.54,26.07,0,0,0,0,0,-2510,-9,0,0,0,0,0
surface_unit_catalog,,3186,SHR,Shores TM-456-305-144 (F Series),TM3,456,305,144,169.09,114.13,151.57,214.35,161.42,144,,,,,,,,45.08,37.99,30.91,0,0,0,0,0,200,-8,0,0,0,0,0
surface_unit_catalog,,3187,SHR,Shores TM-640-365-168 (F Series),TM3,640,365,168,198.03,114.17,151.57,214.35,161.42,168,,,,,,,,45.08,37.2,29.33,0,0,0,0,0,-680,-8,0,0,0,0,0
surface_unit_catalog,,3188,SHR,Shores TM-912-365-168 (F Series),TM3,912,365,168,198.03,114.07,151.57,214.35,161.42,168,,,,,,,,45.08,37.02,29.33,0,0,0,0,0,-680,-8,0,0,0,0,0
