pipe_type,nominal_size,od_m,wt_m,span_m,v_current_ms,e_over_d,content_density_kg_m3,boundary_condition,wt_selection,schedule,case_id,f_n_hz,v_r,a_over_d,status,max_allowable_span_m,m_eff_kg_per_m
jumper,8in-jumper,0.2191,0.0183,5,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0022,6.4015,0.713,0.0,PASS,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,5,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0023,6.4015,0.713,0.0,PASS,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,5,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0024,6.4015,0.713,0.0,PASS,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,5,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0025,6.4015,0.713,0.0,PASS,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0026,1.6004,0.57,0.0,PASS,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0027,1.6004,0.57,0.0,PASS,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0028,1.6004,0.57,0.0,PASS,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0029,1.6004,0.57,0.0,PASS,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0030,1.6004,0.57,0.0,PASS,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0031,1.6004,1.141,0.0,PASS,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0032,1.6004,1.141,0.057,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0033,1.6004,1.141,0.057,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0034,1.6004,1.141,0.057,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0035,1.6004,1.141,0.057,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0036,1.6004,1.711,0.0684,INLINE_ONLY,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0037,1.6004,1.711,0.0856,INLINE_ONLY,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0038,1.6004,1.711,0.0856,INLINE_ONLY,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0039,1.6004,1.711,0.0856,INLINE_ONLY,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0040,1.6004,1.711,0.0856,INLINE_ONLY,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0041,1.6004,2.282,0.0913,INLINE_ONLY,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0042,1.6004,2.282,0.1141,INLINE_ONLY,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0043,1.6004,2.282,0.1141,INLINE_ONLY,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0044,1.6004,2.282,0.1141,INLINE_ONLY,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,10,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0045,1.6004,2.282,0.1141,INLINE_ONLY,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,10,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0046,1.6004,2.852,0.1141,INLINE_ONLY,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,10,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0047,1.6004,2.852,0.1426,INLINE_ONLY,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,10,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0048,1.6004,2.852,0.1426,INLINE_ONLY,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,10,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0049,1.6004,2.852,0.1426,INLINE_ONLY,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,10,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0050,1.6004,2.852,0.1426,INLINE_ONLY,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0051,0.7113,1.283,0.0513,INLINE_ONLY,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0052,0.7113,1.283,0.0642,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0053,0.7113,1.283,0.0642,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0054,0.7113,1.283,0.0642,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0055,0.7113,1.283,0.0642,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0056,0.7113,2.567,0.1027,INLINE_ONLY,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0057,0.7113,2.567,0.1283,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0058,0.7113,2.567,0.1283,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0059,0.7113,2.567,0.1283,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0060,0.7113,2.567,0.1283,INLINE_ONLY,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0061,0.7113,3.85,0.442,FAIL_CF,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0062,0.7113,3.85,0.442,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0063,0.7113,3.85,0.442,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0064,0.7113,3.85,0.442,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0065,0.7113,3.85,0.442,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0066,0.7113,5.133,0.9,FAIL_LOCKIN,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0067,0.7113,5.133,0.9,FAIL_LOCKIN,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0068,0.7113,5.133,0.9,FAIL_LOCKIN,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0069,0.7113,5.133,0.9,FAIL_LOCKIN,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,15,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0070,0.7113,5.133,0.9,FAIL_LOCKIN,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,15,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0071,0.7113,6.417,0.9,FAIL_LOCKIN,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,15,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0072,0.7113,6.417,0.9,FAIL_LOCKIN,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,15,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0073,0.7113,6.417,0.9,FAIL_LOCKIN,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,15,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0074,0.7113,6.417,0.9,FAIL_LOCKIN,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,15,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0075,0.7113,6.417,0.9,FAIL_LOCKIN,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0076,0.4001,2.282,0.0913,INLINE_ONLY,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0077,0.4001,2.282,0.1141,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0078,0.4001,2.282,0.1141,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0079,0.4001,2.282,0.1141,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0080,0.4001,2.282,0.1141,INLINE_ONLY,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0081,0.4001,4.563,0.8128,FAIL_LOCKIN,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0082,0.4001,4.563,0.8128,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0083,0.4001,4.563,0.8128,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0084,0.4001,4.563,0.8128,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0085,0.4001,4.563,0.8128,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0086,0.4001,6.845,0.9,FAIL_LOCKIN,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0087,0.4001,6.845,0.9,FAIL_LOCKIN,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0088,0.4001,6.845,0.9,FAIL_LOCKIN,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0089,0.4001,6.845,0.9,FAIL_LOCKIN,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0090,0.4001,6.845,0.9,FAIL_LOCKIN,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0091,0.4001,9.126,0.9,FAIL_CF,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0092,0.4001,9.126,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0093,0.4001,9.126,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0094,0.4001,9.126,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,20,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0095,0.4001,9.126,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,20,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0096,0.4001,11.408,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,20,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0097,0.4001,11.408,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,20,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0098,0.4001,11.408,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,20,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0099,0.4001,11.408,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,20,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0100,0.4001,11.408,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0101,0.2561,3.565,0.1426,INLINE_ONLY,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0102,0.2561,3.565,0.2937,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0103,0.2561,3.565,0.2937,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0104,0.2561,3.565,0.2937,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0105,0.2561,3.565,0.2937,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0106,0.2561,7.13,0.9,FAIL_LOCKIN,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0107,0.2561,7.13,0.9,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0108,0.2561,7.13,0.9,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0109,0.2561,7.13,0.9,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0110,0.2561,7.13,0.9,FAIL_LOCKIN,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0111,0.2561,10.695,0.9,FAIL_CF,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0112,0.2561,10.695,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0113,0.2561,10.695,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0114,0.2561,10.695,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0115,0.2561,10.695,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0116,0.2561,14.26,0.9,FAIL_CF,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0117,0.2561,14.26,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0118,0.2561,14.26,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0119,0.2561,14.26,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,25,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0120,0.2561,14.26,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,25,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0121,0.2561,17.824,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,25,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0122,0.2561,17.824,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,25,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0123,0.2561,17.824,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,25,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0124,0.2561,17.824,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,25,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0125,0.2561,17.824,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0126,0.1778,5.133,0.9,FAIL_LOCKIN,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0127,0.1778,5.133,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0128,0.1778,5.133,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0129,0.1778,5.133,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0130,0.1778,5.133,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0131,0.1778,10.267,0.9,FAIL_CF,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0132,0.1778,10.267,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0133,0.1778,10.267,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0134,0.1778,10.267,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0135,0.1778,10.267,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0136,0.1778,15.4,0.9,FAIL_CF,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0137,0.1778,15.4,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0138,0.1778,15.4,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0139,0.1778,15.4,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0140,0.1778,15.4,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0141,0.1778,20.534,0.9,FAIL_CF,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0142,0.1778,20.534,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0143,0.1778,20.534,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0144,0.1778,20.534,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,30,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0145,0.1778,20.534,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,30,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0146,0.1778,25.667,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,30,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0147,0.1778,25.667,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,30,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0148,0.1778,25.667,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,30,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0149,0.1778,25.667,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,30,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0150,0.1778,25.667,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0151,0.1306,6.987,0.9,FAIL_LOCKIN,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0152,0.1306,6.987,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0153,0.1306,6.987,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0154,0.1306,6.987,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0155,0.1306,6.987,0.9,FAIL_LOCKIN,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0156,0.1306,13.974,0.9,FAIL_CF,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0157,0.1306,13.974,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0158,0.1306,13.974,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0159,0.1306,13.974,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0160,0.1306,13.974,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0161,0.1306,20.962,0.9,FAIL_CF,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0162,0.1306,20.962,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0163,0.1306,20.962,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0164,0.1306,20.962,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0165,0.1306,20.962,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0166,0.1306,27.949,0.9,FAIL_CF,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0167,0.1306,27.949,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0168,0.1306,27.949,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0169,0.1306,27.949,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,35,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0170,0.1306,27.949,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,35,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0171,0.1306,34.936,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,35,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0172,0.1306,34.936,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,35,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0173,0.1306,34.936,0.9,FAIL_CF,10.3,152.18
